cell_type	beta	se	z	p	q	sig_pct	trait	discovery
epidermal cell	21.011345546567867	10.743929468108645	1.955648127525049	0.0247758056440653	0.1856303111317319	0.0	UKB_460K.body_BALDING1	False
non-classical monocyte	43.76524093393329	21.8412246430892	2.0037906138097936	0.0262976274103286	0.1856303111317319	0.0	UKB_460K.body_BALDING1	False
immature B cell	37.05797883879065	18.234109211464656	2.032343801883699	0.0302636693561413	0.2017577957076092	0.0	UKB_460K.body_BALDING1	False
aortic endothelial cell	28.274537260794805	11.134411269345522	2.539383230673208	0.0328517769290986	0.2074849069206233	0.0	UKB_460K.body_BALDING1	False
pulmonary interstitial fibroblast	17.658143997192383	10.734093541615763	1.6450521815123262	0.0482756795835805	0.2651367331569174	0.0	UKB_460K.body_BALDING1	False
smooth muscle cell of trachea	18.33301207919976	8.401863418474822	2.182017389010083	0.0486084010787681	0.2651367331569174	0.0	UKB_460K.body_BALDING1	False
intermediate monocyte	36.5885009765625	22.258424000024007	1.6438046546567284	0.0446286581865221	0.2651367331569174	0.0	UKB_460K.body_BALDING1	False
pancreatic stellate cell	20.04404640197754	12.775542162235755	1.5689390045009075	0.055100149058697	0.2755007452934851	0.0	UKB_460K.body_BALDING1	False
endothelial cell	21.73785414632527	10.287401815941072	2.1130558070202814	0.0549300813242964	0.2755007452934851	0.0	UKB_460K.body_BALDING1	False
precursor B cell	27.776374598340983	18.61716281714384	1.4919767781567008	0.0943515900979468	0.4528876324701446	0.0	UKB_460K.body_BALDING1	False
enterocyte of epithelium of large intestine	13.490620901694284	7.914604477670362	1.7045224356764328	0.1011374612076621	0.4667882824969019	0.0	UKB_460K.body_BALDING1	False
chondrocyte	8.054567016352626	5.4275855593699545	1.484005535840437	0.1118763772346901	0.4972283432652894	0.0	UKB_460K.body_BALDING1	False
skeletal muscle satellite cell	20.74670422075276	13.93362915901508	1.4889662975800968	0.1350998874080749	0.5789995174631782	0.0	UKB_460K.body_BALDING1	False
B cell	31.63925904674877	20.385284270231907	1.5520636664827256	0.1500708520446917	0.6209828360470004	0.0	UKB_460K.body_BALDING1	False
epithelial cell of thymus	42.52827187353638	28.54204149176471	1.4900220744829042	0.1618523958061672	0.6474095832246689	0.0	UKB_460K.body_BALDING1	False
classical monocyte	24.109547496731643	22.156256467172	1.0881597950652788	0.1717186347364302	0.6647172957539234	0.0	UKB_460K.body_BALDING1	False
naive B cell	30.22793466968026	20.485664011979164	1.4755652856555794	0.1951853250507119	0.7319449689401696	0.0	UKB_460K.body_BALDING1	False
CD4-positive, alpha-beta T cell	21.76348597892995	15.855779383080725	1.37259011071718	0.2106861361433139	0.7502824396443276	0.0	UKB_460K.body_BALDING1	False
promonocyte	18.957095045650057	15.040050457603174	1.2604409206663736	0.2125800245658928	0.7502824396443276	0.0	UKB_460K.body_BALDING1	False
secretory cell	7.078572361372335	7.194003612585216	0.9839545185922696	0.2266819376061803	0.7771952146497613	0.0	UKB_460K.body_BALDING1	False
neuroepithelial cell	11.89585268426574	14.849405495493285	0.8010995920258268	0.2678840379017629	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
plasmacytoid dendritic cell	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
valve cell	4.828555883090992	12.232660647781293	0.3947265457712811	0.4218566083624265	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
type I pneumocyte	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
late pro-B cell	7.109668881368823	10.467552685126265	0.679210231391643	0.3506071169818607	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
leukocyte	8.873759238268358	13.807616781843777	0.6426713152943847	0.3913191641373625	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
lung macrophage	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
lung neuroendocrine cell	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
regulatory T cell	11.05773639678955	25.0863693613559	0.4407866374567279	0.3371110448676253	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
smooth muscle cell of the pulmonary artery	3.9499455787285513	15.618548004073986	0.2529009468548699	0.4989392226419481	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
lymphocyte	3.668006658554077	10.326138442410937	0.3552157158274236	0.3484655775904832	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
lymphoid progenitor cell	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
mature alpha-beta T cell	12.563706396747513	11.674994550761454	1.0761209645214005	0.2942871991585729	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
oligodendrocyte precursor cell	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
respiratory basal cell	2.692142963409424	8.461443800496806	0.3181659096112365	0.375448080565791	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
myeloid cell	14.4576377995137	12.597145323854775	1.1476915942325263	0.3668388822646202	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
myeloid leukocyte	8.484185462558134	12.195789908562356	0.6956651046113547	0.4828153907980251	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
plasma cell	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
megakaryocyte-erythroid progenitor cell	2.4992932066177924	7.694086466740585	0.3248330022571942	0.4872596934761642	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
kidney interstitial fibroblast	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
endothelial cell of lymphatic vessel	4.8698573409228665	10.136357541098077	0.4804346454017557	0.4013191996557008	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
T cell	10.655364603577688	11.18268145349278	0.9528452230256108	0.4678261969242073	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
endothelial cell of hepatic sinusoid	5.75940099725648	11.997700034897022	0.4800420897759104	0.4237257901626094	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
endothelial cell of coronary artery	18.995980313802374	15.88204398198092	1.1960664720079095	0.2556088781922086	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
epithelial cell	10.692119598988423	7.837233721467943	1.3642721372083502	0.3591024843132321	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
basal epithelial cell of tracheobronchial tree	16.72243789074019	14.69593687253955	1.137895326836039	0.3059616567161232	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
epithelial cell of large intestine	12.352227273687037	8.243270097098206	1.4984620336576455	0.3351945370462267	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
Kupffer cell	2.6939827677388166	10.847784369273976	0.2483440558949016	0.4485018360327288	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
interneuron	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
fibroblast of lung	10.75679857205175	13.408400518661276	0.8022432322990999	0.2891794100734273	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
CD8-positive, alpha-beta T cell	12.246735065928208	15.20034897841694	0.8056877564664743	0.4224248038785971	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
dendritic cell	3.118218242853979	10.10261881078874	0.308654449034936	0.4710054505395943	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
club cell of bronchiole	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
bladder urothelial cell	5.86552352506476	9.705907939531723	0.6043250731005543	0.3777060297076566	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
brain pericyte	2.8433941558231326	6.716737402922761	0.4233296592160713	0.4465705962244478	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
Bergmann glial cell	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
DN4 thymocyte	15.64829754334961	14.539947191272905	1.0762279489393165	0.3204450562858191	0.8333333333333334	0.0	UKB_460K.body_BALDING1	False
pancreatic ductal cell	1.47706976213622	7.306915249947078	0.2021468309964205	0.5154793874395396	0.8381203628682636	0.0	UKB_460K.body_BALDING1	False
basophil	0.014487742131024	4.977970656799807	0.0029103711391376	0.5168408904354292	0.8381203628682636	0.0	UKB_460K.body_BALDING1	False
mucus secreting cell	-0.3658610120064915	5.465519108006245	-0.0669398468428286	0.5441325101032876	0.8706120161652601	0.0	UKB_460K.body_BALDING1	False
proerythroblast	2.035509008805012	7.863188026503618	0.2588656155676471	0.5663277680304019	0.8942017389953714	0.0	UKB_460K.body_BALDING1	False
epithelial cell of proximal tubule	0.4753268357351412	6.7398585573685486	0.0705247493978158	0.5845199253180614	0.8992614235662483	0.0	UKB_460K.body_BALDING1	False
NK cell	4.34549190751736	13.36677060499378	0.3250966172707339	0.5813395563422024	0.8992614235662483	0.0	UKB_460K.body_BALDING1	False
ciliated columnar cell of tracheobronchial tree	-0.3958784937858581	1.5485831183552066	-0.2556391640161568	0.6031247673194169	0.9002319118548736	0.0	UKB_460K.body_BALDING1	False
large intestine goblet cell	3.1021315207016578	7.56139661186878	0.4102590671982981	0.6188621967263788	0.9002319118548736	0.0	UKB_460K.body_BALDING1	False
mature NK T cell	1.228135741286498	17.59432433898851	0.069802949952729	0.5958891647403952	0.9002319118548736	0.0	UKB_460K.body_BALDING1	False
macrophage	9.618166289672205	8.656667902635617	1.111070263737835	0.6082836578678508	0.9002319118548736	0.0	UKB_460K.body_BALDING1	False
luminal epithelial cell of mammary gland	1.1875773931451976	6.71862877789804	0.1767588941737509	0.6226604056996209	0.9002319118548736	0.0	UKB_460K.body_BALDING1	False
monocyte	5.206007893754924	13.662363987917772	0.3810473720623184	0.6483901535183926	0.926271647883418	0.0	UKB_460K.body_BALDING1	False
mesangial cell	-6.454410076141357	14.640550480900302	-0.4408584284150804	0.675553700750933	0.9342928844536426	0.0	UKB_460K.body_BALDING1	False
pericyte cell	-2.299562931060791	4.847728055534472	-0.4743588965217356	0.6773623412288908	0.9342928844536426	0.0	UKB_460K.body_BALDING1	False
kidney collecting duct epithelial cell	-1.4811989787283668	7.564408018218667	-0.1958116187229642	0.6750733577757021	0.9342928844536426	0.0	UKB_460K.body_BALDING1	False
microglial cell	6.259588758937275	19.068130292968785	0.3282749101649177	0.696744739437039	0.9501064628686896	0.0	UKB_460K.body_BALDING1	False
pancreatic B cell	-1.5014045950507335	5.897662132466948	-0.2545762306025332	0.7063091490740473	0.9523269425717492	0.0	UKB_460K.body_BALDING1	False
atrial myocyte	-4.328620053181302	10.01979545233595	-0.4320068282603669	0.8874376796617718	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
thymocyte	-6.7107840759959965	11.741814350304	-0.571528715732271	0.8948231055808837	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
Brush cell of epithelium proper of large intestine	-4.305824001046585	4.068717859921952	-1.058275395170601	0.9374985362345928	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
type II pneumocyte	-5.395376894638143	6.494913486708011	-0.8307080464859008	0.8242827797263328	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
smooth muscle cell	-6.004717517711546	10.165889012276212	-0.5906731335016856	0.8665915974813683	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
bronchial smooth muscle cell	-5.495560847392581	14.691683408461484	-0.3740593024368797	0.8639220641578054	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
astrocyte	-42.858245849609375	6.977740454253428	-6.142138150679456	0.9999999996173776	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
professional antigen presenting cell	-36.90021988723703	22.945655396360426	-1.608157154364396	0.991444043924271	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
hepatocyte	-7.23185024404836	9.775627026997665	-0.7397837728542555	0.8627340493097508	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
neutrophil	-6.141503164454233	21.18017810495825	-0.289964661015599	0.7866444424173105	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
pancreatic PP cell	-3.1664858118481325	5.232559065784628	-0.6051505146981679	0.7809140169281081	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
granulocytopoietic cell	-5.789105771375309	10.450584503745652	-0.5539504292128735	0.8471515535028189	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
kidney collecting duct principal cell	-9.117220194187103	10.034976375309332	-0.9085442609132264	0.9291235764022384	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
vein endothelial cell	-15.461093275038328	16.899521128260247	-0.9148835140176542	0.9215791746610168	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
kidney loop of Henle ascending limb epithelial cell	-7.932553671097608	6.504076796203028	-1.219627922555973	0.9306168490503476	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
granulocyte monocyte progenitor cell	-2.752096309467267	7.905742543977748	-0.3481135761957862	0.806687716176111	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
granulocyte	-11.251448093898093	17.821749110364507	-0.6313324255785109	0.9080909931881912	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
fibrocyte	-12.448756217956545	3.926308485468263	-3.1706006453723337	0.9993629323853284	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
medium spiny neuron	-7.265258312225342	1.3190234962815337	-5.508058296692115	0.999999983330265	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
pancreatic acinar cell	-7.116185844194453	7.089831235024429	-1.003717240692533	0.9489533460503936	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
ependymal cell	-2.923488844295605	1.6983953753436511	-1.7213240725552903	0.981650178840986	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
myeloid dendritic cell	-11.653487971922996	12.139478950395338	-0.9599660759363552	0.9634022863452052	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
endocardial cell	-8.468227917207223	13.68021158229368	-0.6190129345782681	0.8789671212492843	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
early pro-B cell	-9.936878023319572	10.239832810205606	-0.9704140885401868	0.868075808230172	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
neuron	-5.273225395551308	12.906411895226183	-0.4085740822746999	0.834414780140468	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
neuronal stem cell	-5.181150397726574	2.513465466479978	-2.0613573040184225	0.992961986109604	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
oligodendrocyte	-13.880969027436	5.32723702565399	-2.605660112473017	0.9982359735759782	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
pancreatic A cell	-5.414200221508169	5.415396742960104	-0.9997790519312384	0.9024832616098516	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
pancreatic D cell	-5.665460067498373	4.72772493198133	-1.1983480741812214	0.9289229638541392	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
enteroendocrine cell	-5.7483558892559925	4.106573651460274	-1.3997936910767228	0.9802827284191574	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
ventricular myocyte	-11.512972311823257	7.766980754439847	-1.4822970052091455	0.9720306366556932	0.9999999996173776	0.0	UKB_460K.body_BALDING1	False
T cell	56.874861131284334	6.956408571679802	8.175894291607207	1.2901044387241118e-21	1.5481253264689342e-19	0.6207674943566591	PASS_Celiac	True
CD4-positive, alpha-beta T cell	73.63733297187397	9.896240664772291	7.440939995932116	7.660485392271852e-19	4.596291235363112e-17	0.7205128205128205	PASS_Celiac	True
CD8-positive, alpha-beta T cell	68.63087304810892	10.064657905377096	6.81899709789863	7.641795160729959e-16	3.056718064291983e-14	0.7728971962616823	PASS_Celiac	True
mature alpha-beta T cell	55.13110671588599	8.563795507033266	6.437695373576817	1.1119122360325143e-13	2.668589366478034e-12	0.4515151515151515	PASS_Celiac	True
DN4 thymocyte	60.16302772053733	9.618933397698648	6.254646459547321	9.717084533705297e-14	2.668589366478034e-12	0.7915717539863326	PASS_Celiac	True
mature NK T cell	68.05756127217275	11.687244834639175	5.82323398158484	2.2792501966344322e-10	4.558500393268865e-09	0.5376884422110553	PASS_Celiac	True
B cell	68.57580742715095	13.844704655032553	4.9532156254574655	4.817438611860765e-09	8.258466191761311e-08	0.5821637946349263	PASS_Celiac	True
macrophage	31.484969276314917	5.608045610088827	5.614249859108442	5.7238978148267925e-09	8.58584672224019e-08	0.4274621986105435	PASS_Celiac	True
NK cell	42.56347004175403	8.758856948564835	4.859477702593166	1.6738924626846525e-08	2.23185661691287e-07	0.750285062713797	PASS_Celiac	True
naive B cell	61.41824758663891	13.05768870689331	4.703607886916119	6.076435272565926e-08	7.291722327079112e-07	0.5393714092598851	PASS_Celiac	True
myeloid cell	34.5148430588139	7.934022077011073	4.35023279791735	2.1433357263948453e-06	2.338184428794377e-05	0.3881064162754303	PASS_Celiac	True
myeloid dendritic cell	32.30046459963976	8.149124993577848	3.9636727409501114	8.212123346510022e-06	8.212123346510021e-05	0.7238605898123325	PASS_Celiac	True
leukocyte	41.28199558478016	9.99408970186645	4.130640890392501	2.0234613821412e-05	0.0001867810506591	0.3481012658227848	PASS_Celiac	True
monocyte	36.47910941855776	9.572830909782638	3.810691921997612	2.311670827400465e-05	0.0001981432137771	0.6533957845433255	PASS_Celiac	True
lymphocyte	28.11086654663086	7.042986082202815	3.991327857038545	3.15152997508572e-05	0.0002521223980068	0.9	PASS_Celiac	True
regulatory T cell	64.48235321044922	17.280360828447105	3.7315397433309214	8.964537008835986e-05	0.0006723402756626	0.1914893617021276	PASS_Celiac	True
thymocyte	30.49819826941463	9.903962154177073	3.079393660299053	0.0004636539375985	0.0032728513242247	0.6246153846153846	PASS_Celiac	True
proerythroblast	42.25161863735408	12.96889956459676	3.257918563321668	0.0011600237075647	0.0077334913837652	0.0934579439252336	PASS_Celiac	True
